"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_MF_DIRECT","protein binding","70","143","5655","24402","2.96e-11","1.08e-8","2.11","1.08e-8","1.07e-8","1.38e-11","ITGB5,NCF2,FHL2,TRP63,IRS2,RORA,LDLRAD3,AQP4,GRIK1,ARRB1,RND3,SOX2,RNF157,EDNRB,PPP1R13L,DPYSL5,BOC,PIEZO2,ITGAV,PHLDA1,WLS,SOX5,TEAD4,EDARADD,PRKCH,KLF13,TPM1,ADAM10,SLC39A10,FRMD4B,FOXP4,KLF15,CACNB2,TIAM1,KIFC3,PDZRN3,SKAP1,PELI2,HPCA,HIF1A,FBLN2,DLL1,FOXO1,SBNO2,WNT11,FIP1L1,NRIP1,HES1,ASIC2,FILIP1L,MEST,BCL9L,ABCA1,JAG2,UVRAG,JAG1,PTCH1,HMGA2,BMP7,DEF6,EFNA1,MEIS1,LIN28A,LHX1,PMP22,PLXNB2,CTNNB1,CNTN2,BMPR1B,FGFR3"
"GOTERM_BP_DIRECT","positive regulation of transcription by RNA polymerase II","29","144","1346","26481","6.80e-10","1.06e-6","3.96","1.06e-6","1.03e-6","1.68e-10","TRP63,RORA,ARRB1,DLL1,HIF1A,FOXO1,IRF2BPL,SOX2,SUPT20,SBNO2,NRIP1,HES1,SOX5,BCL9L,TEAD4,JAG1,KLF13,IRX3,HMGA2,TBX6,NR2F2,PPRC1,BMP7,KLF15,MEIS1,CTNNB1,HOXB1,BMPR1B,SKAP1"
"UP_SEQ_FEATURE","REGION:Disordered","117","144","13163","22331","1.20e-8","8.22e-6","1.38","8.22e-6","8.16e-6","8.68e-9","SLC35B3,TMEM200B,ZFAND3,NCF2,TMEM94,THUMPD2,TRP63,ZFP608,IRS2,AQP4,RORA,LDLRAD3,MSI2,FRY,SOX2,EDNRB,PIEZO2,NKX1-1,SIL1,PHLDA1,BAHCC1,SOX5,MYLIP,TPM1,TTC7B,KAZN,ARID5B,ADAM10,FRMD4B,FOXP4,DKK2,CACNB2,TIAM1,HOXB1,MYL9,SKAP1,PKDCC,NXPH3,HPCA,ZFP503,FBLN2,HIF1A,FOXO1,NKAIN1,SBNO2,ALX3,ASIC2,BCL9L,ABCA1,JAG2,UVRAG,HACE1,JAG1,PTCH1,PLK2,HMGA2,NR2F2,FANCE,BMP7,IBTK,LIN28A,LHX1,CNTN2,STT3B,BMPR1B,FGFR3,PLEKHF2,PTPRU,PHTF2,SLC44A1,CITED4,ARHGEF10L,ARRB1,WFDC2,IRF2BPL,RNF157,1700025G04RIK,PPP1R13L,BOC,ITGAV,TEAD4,EDARADD,PLEKHG1,KLF13,SLC39A10,PPRC1,KLF15,AJAP1,ARL4C,MPPED1,DMRTA1,DSG2,KIFC3,PDZRN3,DSCAML1,PELI2,DLL1,SUPT20,LMAN1,FIP1L1,NRIP1,NNAT,HES1,FILIP1L,LY6G6E,OFCC1,GALNT2,TPBG,IRX3,TBX6,MERTK,DEF6,MPP7,MEIS1,PDE10A,CTNNB1,ENGASE"
"GOTERM_BP_DIRECT","positive regulation of DNA-templated transcription","21","144","813","26481","1.65e-8","1.04e-5","4.75","2.56e-5","1.01e-5","3.36e-9","TEAD4,RBPMS,PTCH1,CITED4,HMGA2,ARID5B,TRP63,RORA,NR2F2,TBX6,BMP7,KLF15,HIF1A,FOXO1,SOX2,SUPT20,WNT11,LHX1,CTNNB1,HES1,SKAP1"
"GOTERM_BP_DIRECT","regulation of transcription by RNA polymerase II","29","144","1571","26481","2.00e-8","1.04e-5","3.39","3.11e-5","1.01e-5","5.75e-9","FHL2,ZFP608,RORA,ARRB1,HIF1A,FOXO1,IRF2BPL,SOX2,SUPT20,PCBP3,PPP1R13L,NRIP1,ALX3,NKX1-1,HES1,SOX5,TEAD4,KLF13,IRX3,ARID5B,TBX6,NR2F2,FOXP4,KLF15,MEIS1,DMRTA1,LHX1,CTNNB1,HOXB1"
"GOTERM_BP_DIRECT","negative regulation of transcription by RNA polymerase II","22","144","1062","26481","2.79e-7","8.95e-5","3.81","4.34e-4","8.74e-5","7.14e-8","PTCH1,IRX3,FHL2,HMGA2,ARID5B,TRP63,ZFP608,NR2F2,TBX6,FOXP4,HIF1A,FOXO1,IRF2BPL,SOX2,EFNA1,EDNRB,PCBP3,PPP1R13L,NRIP1,CTNNB1,HES1,FGFR3"
"GOTERM_BP_DIRECT","negative regulation of neuron differentiation","8","144","81","26481","2.88e-7","8.95e-5","18.16","4.47e-4","8.74e-5","1.45e-8","SOX2,MEIS1,JAG1,IRX3,CNTN2,HES1,BMP7,DLL1"
"GOTERM_BP_DIRECT","neuron differentiation","11","144","232","26481","5.67e-7","1.47e-4","8.72","8.81e-4","1.44e-4","6.20e-8","SOX2,EFNA1,WNT11,DPYSL5,LHX1,IRX3,CTNNB1,HES1,LYPD6,BAHCC1,DLL1"
"GOTERM_BP_DIRECT","in utero embryonic development","13","144","366","26481","7.61e-7","1.69e-4","6.53","1.18e-3","1.65e-4","1.12e-7","JAG2,TEAD4,MBNL1,PTCH1,TPM1,ADAM10,NR2F2,DLL1,LMAN1,GNA12,CTNNB1,HES1,SOX5"
"UP_SEQ_FEATURE","COMPBIAS:Low complexity","55","144","4650","22331","2.41e-6","8.22e-4","1.83","1.64e-3","8.16e-4","1.29e-6","PHTF2,TMEM200B,ZFAND3,CITED4,TRP63,ZFP608,IRS2,RORA,LDLRAD3,ARHGEF10L,AQP4,MSI2,FRY,IRF2BPL,SOX2,RNF157,PPP1R13L,PIEZO2,NKX1-1,PHLDA1,BAHCC1,SOX5,TEAD4,MYLIP,PLEKHG1,KLF13,TTC7B,FRMD4B,FOXP4,PPRC1,AJAP1,CACNB2,TIAM1,DMRTA1,DSG2,KIFC3,PKDCC,ZFP503,HIF1A,FOXO1,SUPT20,FIP1L1,ALX3,HES1,ASIC2,BCL9L,OFCC1,UVRAG,PTCH1,TPBG,IRX3,TBX6,NR2F2,LHX1,FGFR3"
"UP_SEQ_FEATURE","CARBOHYD:N-linked (GlcNAc...) asparagine","47","144","3741","22331","4.36e-6","8.86e-4","1.95","2.97e-3","8.79e-4","2.19e-6","SLC35B3,PTPRU,PHTF2,PKDCC,CD83,ITGB5,NXPH3,TMEM94,GRIK1,LDLRAD3,AQP4,DLL1,LYPD6,FBLN2,NKAIN1,WNT11,EDNRB,BOC,PIEZO2,LIPM,ITGAV,ASIC2,MEST,SIL1,JAG2,ABCA1,CHST9,JAG1,GALNT2,PTCH1,GALNT1,TPBG,ADAM10,SLC39A10,MERTK,BMP7,DKK2,EFNA1,PMP22,PLXNB2,CNTN2,B3GNT2,ASPHD2,DSG2,STT3B,FGFR3,DSCAML1"
"GOTERM_BP_DIRECT","cell differentiation","17","144","779","26481","5.11e-6","9.45e-4","4.01","7.92e-3","9.23e-4","1.24e-6","JAG2,EDARADD,PRKCH,PKDCC,TRP63,NR2F2,HIF1A,FOXO1,WNT11,LHX1,GNA12,PMP22,CTNNB1,NKX1-1,BMPR1B,FGFR3,SOX5"
"UP_SEQ_FEATURE","COMPBIAS:Basic and acidic residues","66","144","6226","22331","5.19e-6","8.86e-4","1.64","3.54e-3","8.79e-4","3.11e-6","SLC35B3,PHTF2,SLC44A1,TMEM200B,ZFAND3,THUMPD2,TRP63,ZFP608,RORA,ARHGEF10L,ARRB1,RNF157,PIEZO2,ITGAV,PHLDA1,SIL1,BAHCC1,SOX5,EDARADD,PLEKHG1,KLF13,TPM1,ARID5B,ADAM10,KAZN,SLC39A10,FRMD4B,FOXP4,PPRC1,KLF15,AJAP1,CACNB2,TIAM1,DMRTA1,KIFC3,PDZRN3,DSCAML1,PKDCC,ZFP503,HPCA,HIF1A,FBLN2,DLL1,LMAN1,FIP1L1,NNAT,NRIP1,HES1,FILIP1L,LY6G6E,BCL9L,OFCC1,JAG2,GALNT2,PTCH1,HMGA2,TBX6,FANCE,DEF6,MEIS1,PDE10A,LHX1,CTNNB1,STT3B,FGFR3,ENGASE"
"GOTERM_BP_DIRECT","positive regulation of Notch signaling pathway","6","144","47","26481","5.47e-6","9.45e-4","23.48","8.47e-3","9.23e-4","2.08e-7","JAG2,SOX2,JAG1,TRP63,HES1,DLL1"
"GOTERM_CC_DIRECT","cell-cell junction","10","144","239","26676","6.02e-6","1.40e-3","7.75","1.40e-3","1.32e-3","7.42e-7","TIAM1,PTPRU,PRKCH,CTNNB1,AQP4,DSG2,DLL1,SKAP1,MPP7,DEF6"
"UP_KW_MOLECULAR_FUNCTION","Activator","19","102","701","12834","7.84e-6","3.68e-4","3.41","3.68e-4","3.68e-4","2.22e-6","TEAD4,KLF13,RBPMS,CITED4,ARID5B,TRP63,RORA,NR2F2,PPRC1,KLF15,HIF1A,FOXO1,SOX2,SBNO2,MEIS1,NRIP1,CTNNB1,BCL9L,SOX5"
"GOTERM_BP_DIRECT","negative regulation of canonical Wnt signaling pathway","8","144","141","26481","1.19e-5","1.80e-3","10.43","1.84e-2","1.76e-3","1.08e-6","SOX2,PTPRU,WNT11,TPBG,CTNNB1,MEST,FOXO1,DKK2"
"GOTERM_BP_DIRECT","positive regulation of cell population proliferation","15","144","654","26481","1.30e-5","1.80e-3","4.22","2.00e-2","1.76e-3","2.99e-6","HMGA2,TRP63,ADAM10,IRS2,ARRB1,DLL1,HIF1A,TIAM1,MEIS1,EDNRB,MAB21L1,CTNNB1,HES1,ITGAV,FGFR3"
"GOTERM_BP_DIRECT","positive regulation of cell differentiation","7","144","96","26481","1.39e-5","1.80e-3","13.41","2.13e-2","1.76e-3","9.66e-7","SOX2,JAG1,PPP1R13L,CTNNB1,BMP7,FGFR3,SOX5"
"GOTERM_BP_DIRECT","neuronal stem cell population maintenance","5","144","28","26481","1.51e-5","1.81e-3","32.84","2.32e-2","1.76e-3","3.94e-7","SOX2,JAG1,HES1,DLL1,FOXO1"
"GOTERM_BP_DIRECT","pattern specification process","6","144","61","26481","2.00e-5","2.22e-3","18.09","3.06e-2","2.17e-3","1.01e-6","LHX1,PTCH1,ALX3,TRP63,HES1,BMP7"
"UP_KW_MOLECULAR_FUNCTION","Developmental protein","23","102","1084","12834","2.84e-5","4.45e-4","2.67","1.33e-3","4.45e-4","1.03e-5","JAG2,EDARADD,JAG1,PKDCC,IRX3,TRP63,RORA,TBX6,BMP7,DLL1,DKK2,SOX2,SUPT20,MEIS1,WNT11,LHX1,MAB21L1,NNAT,ALX3,PLXNB2,ITGAV,HOXB1,WLS"
"UP_KW_MOLECULAR_FUNCTION","Developmental protein","23","102","1084","12834","2.84e-5","4.45e-4","2.67","1.33e-3","4.45e-4","1.03e-5","JAG2,EDARADD,JAG1,PKDCC,IRX3,TRP63,RORA,TBX6,BMP7,DLL1,DKK2,SOX2,SUPT20,MEIS1,WNT11,LHX1,MAB21L1,NNAT,ALX3,PLXNB2,ITGAV,HOXB1,WLS"
"GOTERM_BP_DIRECT","anatomical structure formation involved in morphogenesis","5","144","33","26481","2.95e-5","3.06e-3","27.86","4.49e-2","2.99e-3","9.31e-7","SOX2,LHX1,TRP63,HOXB1,BMP7"
"GOTERM_BP_DIRECT","odontogenesis of dentin-containing tooth","6","144","67","26481","3.16e-5","3.07e-3","16.47","4.79e-2","3.00e-3","1.77e-6","JAG2,EDARADD,CTNNB1,TRP63,BMP7,DLL1"
"GOTERM_MF_DIRECT","RNA polymerase II cis-regulatory region sequence-specific DNA binding","19","143","1080","24402","5.77e-5","1.05e-2","3.00","2.08e-2","1.04e-2","1.86e-5","TEAD4,KLF13,IRX3,TRP63,RORA,NR2F2,TBX6,FOXP4,KLF15,HIF1A,FOXO1,SOX2,MEIS1,DMRTA1,NRIP1,NKX1-1,HES1,HOXB1,SOX5"
"UP_KW_BIOLOGICAL_PROCESS","Transcription","34","89","2329","11926","6.44e-5","2.28e-3","1.96","2.96e-3","2.23e-3","3.21e-5","ZFP503,CITED4,FHL2,ZFP608,TRP63,RORA,ARRB1,HIF1A,FOXO1,SOX2,SBNO2,PPP1R13L,NRIP1,ALX3,HES1,SOX5,BCL9L,TEAD4,KLF13,HACE1,RBPMS,IRX3,HMGA2,ARID5B,TBX6,NR2F2,FOXP4,PPRC1,KLF15,MEIS1,DMRTA1,LHX1,CTNNB1,HOXB1"
"GOTERM_CC_DIRECT","adherens junction","8","144","188","26676","7.23e-5","8.39e-3","7.88","1.66e-2","7.95e-3","8.74e-6","JAG1,CTNNB1,ADAM10,FRMD4B,KIFC3,DLL1,MPP7,AJAP1"
"GOTERM_BP_DIRECT","cell fate commitment","6","144","84","26481","9.38e-5","8.41e-3","13.14","1.36e-1","8.22e-3","6.68e-6","SOX2,TEAD4,WNT11,HES1,DLL1,SOX5"
"GOTERM_BP_DIRECT","negative regulation of cell population proliferation","11","144","419","26481","9.74e-5","8.41e-3","4.83","1.41e-1","8.22e-3","1.94e-5","PTPRU,KLF13,PTCH1,TPBG,ZFP503,PMP22,CTNNB1,CYP1B1,BMP7,FGFR3,DLL1"
"UP_KW_BIOLOGICAL_PROCESS","Transcription regulation","33","89","2271","11926","9.91e-5","2.28e-3","1.95","4.55e-3","2.23e-3","4.97e-5","ZFP503,CITED4,FHL2,ZFP608,TRP63,RORA,ARRB1,HIF1A,FOXO1,SOX2,SBNO2,PPP1R13L,NRIP1,ALX3,HES1,SOX5,BCL9L,TEAD4,KLF13,HACE1,RBPMS,IRX3,HMGA2,ARID5B,TBX6,NR2F2,FOXP4,PPRC1,KLF15,DMRTA1,LHX1,CTNNB1,HOXB1"
"GOTERM_BP_DIRECT","regulation of DNA-templated transcription","22","144","1568","26481","1.07e-4","8.73e-3","2.58","1.53e-1","8.53e-3","4.01e-5","TEAD4,IRX3,CITED4,HMGA2,TRP63,RORA,ARRB1,NR2F2,TBX6,FOXP4,HIF1A,FOXO1,SOX2,SBNO2,MEIS1,PPP1R13L,LHX1,DMRTA1,ALX3,NKX1-1,HES1,HOXB1"
"GOTERM_BP_DIRECT","animal organ morphogenesis","7","144","141","26481","1.20e-4","9.35e-3","9.13","1.71e-1","9.13e-3","1.25e-5","MEIS1,JAG1,WNT11,PTCH1,TRP63,BMP7,DLL1"
"GOTERM_CC_DIRECT","nucleoplasm","40","144","4024","26676","1.21e-4","9.33e-3","1.84","2.76e-2","8.85e-3","6.40e-5","SLC44A1,TMEM94,TRP63,RORA,ARRB1,HIF1A,FOXO1,IRF2BPL,SOX2,FIP1L1,NRIP1,ALX3,HES1,PHLDA1,SOX5,BCL9L,TEAD4,PLEKHG1,MBNL1,RBPMS,PLK2,HMGA2,KAZN,TBX6,NR2F2,FANCE,FOXP4,PPRC1,KLF15,MPP7,DEF6,TIAM1,ARL4A,IBTK,MEIS1,LHX1,PADI3,CTNNB1,HOXB1,SKAP1"
"GOTERM_BP_DIRECT","somatic stem cell population maintenance","5","144","48","26481","1.32e-4","9.77e-3","19.16","1.85e-1","9.54e-3","6.29e-6","SOX2,HMGA2,HES1,FGFR3,BCL9L"
"GOTERM_MF_DIRECT","DNA-binding transcription factor activity","14","143","668","24402","1.48e-4","1.79e-2","3.58","5.27e-2","1.77e-2","4.00e-5","TEAD4,TRP63,RORA,NR2F2,TBX6,FOXP4,KLF15,HIF1A,FOXO1,SOX2,LHX1,ALX3,HOXB1,SOX5"
"GOTERM_BP_DIRECT","regulation of neurogenesis","5","144","51","26481","1.67e-4","1.18e-2","18.03","2.29e-1","1.16e-2","8.52e-6","SOX2,CTNNB1,HES1,DLL1,MEST"
"GOTERM_MF_DIRECT","DNA-binding transcription factor activity, RNA polymerase II-specific","18","143","1085","24402","1.96e-4","1.79e-2","2.83","6.92e-2","1.77e-2","6.71e-5","TEAD4,KLF13,IRX3,TRP63,RORA,TBX6,KLF15,HIF1A,FOXO1,SOX2,MEIS1,LHX1,DMRTA1,ALX3,NKX1-1,HES1,HOXB1,SOX5"
"KEGG_PATHWAY","Axon guidance","8","76","181","11151","2.07e-4","1.79e-2","6.49","3.14e-2","1.70e-2","3.04e-5","EFNA1,DPYSL5,PTCH1,BOC,PLXNB2,BMPR1B,BMP7,MYL9"
"INTERPRO","DSL","3","147","4","22338","2.52e-4","1.19e-1","113.97","1.34e-1","1.19e-1","1.11e-6","JAG2,JAG1,DLL1"
"GOTERM_MF_DIRECT","sequence-specific DNA binding","12","143","527","24402","2.69e-4","1.96e-2","3.89","9.35e-2","1.94e-2","6.67e-5","SOX2,TEAD4,MEIS1,DMRTA1,TRP63,HES1,RORA,NR2F2,HOXB1,FOXP4,HIF1A,FOXO1"
"KEGG_PATHWAY","Pathways in cancer","13","76","549","11151","2.74e-4","1.79e-2","3.47","4.13e-2","1.70e-2","7.60e-5","JAG2,JAG1,PTCH1,DLL1,HIF1A,FOXO1,WNT11,EDNRB,GNA12,CTNNB1,HES1,ITGAV,FGFR3"
"GOTERM_BP_DIRECT","nervous system development","10","144","390","26481","2.80e-4","1.89e-2","4.72","3.53e-1","1.85e-2","5.71e-5","MYLIP,MBNL1,BOC,PMP22,GRIK1,NR2F2,MERTK,LYPD6,DLL1,IRF2BPL"
"UP_KW_CELLULAR_COMPONENT","Cell junction","12","136","441","19217","2.87e-4","7.16e-3","3.84","7.14e-3","7.16e-3","7.15e-5","TIAM1,PTPRU,CTNNB1,KAZN,ADAM10,DSG2,ITGAV,FRMD4B,KIFC3,DLL1,MPP7,AJAP1"
"GOTERM_BP_DIRECT","cell-cell adhesion","8","144","235","26481","2.98e-4","1.90e-2","6.26","3.71e-1","1.86e-2","4.56e-5","ITGB5,BOC,CTNNB1,CNTN2,AQP4,DSG2,ITGAV,BMP7"
"GOTERM_BP_DIRECT","osteoblast differentiation","6","144","108","26481","3.05e-4","1.90e-2","10.22","3.78e-1","1.86e-2","2.83e-5","SOX2,WNT11,FHL2,CTNNB1,BMPR1B,BMP7"
"GOTERM_CC_DIRECT","cytoplasm","57","144","6900","26676","3.28e-4","1.90e-2","1.53","7.32e-2","1.80e-2","2.10e-4","CERK,NCF2,CITED4,FHL2,TRP63,IRS2,ARHGEF10L,AQP4,ARRB1,MSI2,FRY,SOX2,RNF157,PPP1R13L,DPYSL5,PHLDA1,WLS,TEAD4,EDARADD,MYLIP,MBNL1,PRKCH,TPM1,ADAM10,FRMD4B,ARL4C,TIAM1,ARL4A,PADI3,DSG2,PDZRN3,MYL9,SKAP1,HPCA,HIF1A,LYPD6,FOXO1,WNT11,PCBP3,NNAT,GNA12,HES1,FILIP1L,OFCC1,UVRAG,HACE1,RBPMS,PLK2,TPBG,IRX3,MERTK,DEF6,MPP7,IBTK,LIN28A,CTNNB1,ENGASE"
"GOTERM_BP_DIRECT","cell development","5","144","61","26481","3.35e-4","2.00e-2","15.07","4.06e-1","1.96e-2","2.07e-5","JAG1,IRX3,ARID5B,TRP63,BMP7"
"KEGG_PATHWAY","Signaling pathways regulating pluripotency of stem cells","7","76","140","11151","3.48e-4","1.79e-2","7.34","5.22e-2","1.70e-2","4.49e-5","SOX2,MEIS1,WNT11,CTNNB1,HOXB1,BMPR1B,FGFR3"
"UP_SEQ_FEATURE","DOMAIN:DSL","3","144","5","22331","4.02e-4","5.49e-2","93.05","2.40e-1","5.45e-2","2.60e-6","JAG2,JAG1,DLL1"
"GOTERM_BP_DIRECT","brain development","8","144","247","26481","4.02e-4","2.32e-2","5.96","4.65e-1","2.26e-2","6.47e-5","SOX2,MEIS1,PTCH1,NNAT,CNTN2,PLXNB2,IRS2,DSCAML1"
"INTERPRO","Notch_ligand_N","3","147","5","22338","4.19e-4","1.19e-1","91.18","2.12e-1","1.19e-1","2.77e-6","JAG2,JAG1,DLL1"
"SMART","DSL","3","95","4","10959","4.32e-4","4.49e-2","86.52","4.39e-2","4.49e-2","2.51e-6","JAG2,JAG1,DLL1"
"GOTERM_BP_DIRECT","eye development","5","144","66","26481","4.53e-4","2.52e-2","13.93","5.06e-1","2.46e-2","3.04e-5","SOX2,MEIS1,MAB21L1,BMPR1B,BMP7"
"UP_KW_BIOLOGICAL_PROCESS","Notch signaling pathway","5","89","49","11926","4.55e-4","6.98e-3","13.67","2.07e-2","6.83e-3","3.04e-5","JAG2,JAG1,TRP63,ADAM10,DLL1"
"UP_SEQ_FEATURE","DOMAIN:EGF-like 7; calcium-binding","4","144","26","22331","6.00e-4","6.83e-2","23.86","3.36e-1","6.78e-2","2.22e-5","JAG2,JAG1,FBLN2,DLL1"
"GOTERM_BP_DIRECT","Notch signaling pathway","6","144","127","26481","6.41e-4","3.44e-2","8.69","6.31e-1","3.36e-2","7.02e-5","JAG2,JAG1,TRP63,ADAM10,HES1,DLL1"
"GOTERM_BP_DIRECT","inner ear development","5","144","75","26481","7.36e-4","3.82e-2","12.26","6.82e-1","3.73e-2","5.64e-5","SOX2,JAG1,HPCA,FGFR3,DLL1"
"GOTERM_BP_DIRECT","axon guidance","7","144","200","26481","7.80e-4","3.91e-2","6.44","7.03e-1","3.82e-2","1.16e-4","EFNA1,DPYSL5,BOC,CNTN2,B3GNT2,BMP7,DSCAML1"
"GOTERM_CC_DIRECT","nucleus","53","144","6478","26676","8.11e-4","2.97e-2","1.52","1.72e-1","2.82e-2","5.23e-4","CITED4,THUMPD2,FHL2,TRP63,ZFP608,RORA,ARHGEF10L,ARRB1,IRF2BPL,SOX2,PPP1R13L,NKX1-1,PHLDA1,WLS,SOX5,TEAD4,MBNL1,KLF13,ARID5B,KAZN,FOXP4,PPRC1,KLF15,ARL4A,DMRTA1,PADI3,HOXB1,SKAP1,ZFP503,HIF1A,DLL1,FOXO1,SBNO2,FIP1L1,PCBP3,NRIP1,ALX3,HES1,FILIP1L,BCL9L,HACE1,RBPMS,PLK2,IRX3,HMGA2,TBX6,NR2F2,DEF6,MEIS1,LIN28A,MAB21L1,LHX1,CTNNB1"
"GOTERM_CC_DIRECT","chromatin","11","144","553","26676","8.24e-4","2.97e-2","3.68","1.74e-1","2.82e-2","2.15e-4","SOX2,PLK2,NRIP1,HMGA2,TRP63,HES1,ARRB1,TBX6,FANCE,HIF1A,FOXO1"
"GOTERM_CC_DIRECT","cytosol","42","144","4745","26676","8.96e-4","2.97e-2","1.64","1.88e-1","2.82e-2","5.33e-4","SLC44A1,NCF2,PELI2,HPCA,IRS2,ARHGEF10L,ARRB1,MSI2,HIF1A,RND3,FOXO1,SOX2,PPP1R13L,DPYSL5,GNA12,NRIP1,ITGAV,KCNN4,WLS,JAG2,OFCC1,PLEKHG1,MBNL1,PRKCH,RBPMS,TPM1,TTC7B,KAZN,NR2F2,FOXP4,DEF6,ARL4C,TIAM1,ARL4A,IBTK,LIN28A,PDE10A,PADI3,CTNNB1,PDZRN3,SKAP1,ENGASE"
"UP_KW_CELLULAR_COMPONENT","Cell membrane","45","136","4005","19217","9.28e-4","1.16e-2","1.59","2.29e-2","1.16e-2","5.70e-4","PTPRU,CERK,SLC44A1,ITGB5,GRIK1,LDLRAD3,AQP4,ARRB1,DLL1,LYPD6,NKAIN1,EDNRB,GNA12,PIEZO2,ITGAV,KCNN4,ASIC2,LY6G6E,WLS,ABCA1,MYLIP,JAG1,PTCH1,TPBG,TTC7B,ADAM10,SLC39A10,MERTK,MPP7,DEF6,AJAP1,EFNA1,ARL4C,CACNB2,TIAM1,ARL4A,PMP22,PLXNB2,CTNNB1,CNTN2,DSG2,BMPR1B,FGFR3,DSCAML1,SKAP1"
"GOTERM_BP_DIRECT","positive regulation of osteoblast differentiation","5","144","82","26481","1.03e-3","5.00e-2","11.21","7.98e-1","4.88e-2","8.64e-5","JAG1,CTNNB1,TRP63,BMPR1B,BMP7"
"UP_SEQ_FEATURE","COMPBIAS:Polar residues","54","144","5655","22331","1.22e-3","1.18e-1","1.48","5.65e-1","1.17e-1","8.04e-4","PLEKHF2,PHTF2,ZFAND3,CITED4,TRP63,ZFP608,IRS2,MSI2,FRY,WFDC2,IRF2BPL,RNF157,EDNRB,BOC,NKX1-1,PHLDA1,SIL1,BAHCC1,SOX5,EDARADD,PLEKHG1,TPM1,ARID5B,KAZN,SLC39A10,FRMD4B,FOXP4,PPRC1,DKK2,CACNB2,TIAM1,MPPED1,DMRTA1,DSG2,HOXB1,PDZRN3,DSCAML1,PELI2,ZFP503,HIF1A,FBLN2,FOXO1,SUPT20,FIP1L1,NRIP1,BCL9L,JAG1,PTCH1,PLK2,DEF6,IBTK,MEIS1,PDE10A,LHX1"
"GOTERM_BP_DIRECT","midbrain development","4","144","39","26481","1.22e-3","5.76e-2","18.86","8.51e-1","5.63e-2","5.95e-5","CTNNB1,HES1,FGFR3,WLS"
"GOTERM_BP_DIRECT","cell adhesion","11","144","582","26481","1.28e-3","5.85e-2","3.48","8.63e-1","5.71e-2","3.53e-4","ITGB5,BOC,PMP22,CTNNB1,CYP1B1,CNTN2,HES1,DSG2,ITGAV,DSCAML1,AJAP1"
"GOTERM_BP_DIRECT","blood vessel morphogenesis","4","144","40","26481","1.32e-3","5.85e-2","18.39","8.71e-1","5.71e-2","6.58e-5","MEIS1,CYP1B1,NR2F2,HIF1A"
"GOTERM_CC_DIRECT","transcription regulator complex","8","144","306","26676","1.35e-3","3.92e-2","4.84","2.69e-1","3.72e-2","2.67e-4","SOX2,TEAD4,MEIS1,LHX1,CTNNB1,FOXP4,HIF1A,SOX5"
"UP_SEQ_FEATURE","COMPBIAS:Pro residues","23","144","1719","22331","1.38e-3","1.18e-1","2.07","6.12e-1","1.17e-1","6.44e-4","TEAD4,KLF13,PKDCC,IRX3,ZFP608,IRS2,ARHGEF10L,NR2F2,PPRC1,FOXO1,IRF2BPL,RNF157,FIP1L1,PPP1R13L,LHX1,BOC,NKX1-1,HES1,PHLDA1,BAHCC1,FGFR3,DSCAML1,BCL9L"
"GOTERM_BP_DIRECT","regulation of cell population proliferation","7","144","225","26481","1.43e-3","6.17e-2","5.72","8.92e-1","6.03e-2","2.39e-4","JAG2,JAG1,PTCH1,CTNNB1,HIF1A,FGFR3,FOXO1"
"GOTERM_MF_DIRECT","transcription coactivator activity","8","143","285","24402","1.43e-3","8.72e-2","4.79","4.08e-1","8.62e-2","2.86e-4","RBPMS,NRIP1,CITED4,CTNNB1,ARID5B,ARRB1,PPRC1,BCL9L"
"GOTERM_BP_DIRECT","positive regulation of apoptotic process","9","144","398","26481","1.48e-3","6.23e-2","4.16","9.00e-1","6.08e-2","3.42e-4","WNT11,CTNNB1,CYP1B1,TRP63,ADAM10,PHLDA1,BMP7,HIF1A,FOXO1"
"GOTERM_BP_DIRECT","cell fate specification","4","144","43","26481","1.62e-3","6.65e-2","17.11","9.20e-1","6.49e-2","8.78e-5","SOX2,TEAD4,CTNNB1,TBX6"
"GOTERM_CC_DIRECT","plasma membrane","52","144","6543","26676","1.86e-3","4.81e-2","1.47","3.51e-1","4.56e-2","1.24e-3","PTPRU,CD83,CERK,ITGB5,SLC44A1,IRS2,LDLRAD3,AQP4,GRIK1,ARRB1,RND3,EDNRB,BOC,PIEZO2,ITGAV,WLS,MYLIP,PRKCH,TTC7B,ADAM10,SLC39A10,AJAP1,ARL4C,CACNB2,TIAM1,ARL4A,DSG2,DSCAML1,SKAP1,FBLN2,DLL1,LYPD6,NKAIN1,GNA12,KCNN4,ASIC2,LY6G6E,ABCA1,JAG2,JAG1,PTCH1,TPBG,MERTK,DEF6,MPP7,EFNA1,PMP22,PLXNB2,CTNNB1,CNTN2,BMPR1B,FGFR3"
"GOTERM_BP_DIRECT","positive regulation of bone mineralization","4","144","46","26481","1.97e-3","7.87e-2","15.99","9.54e-1","7.69e-2","1.15e-4","PKDCC,BMPR1B,BMP7,FGFR3"
"GOTERM_BP_DIRECT","negative regulation of cell differentiation","6","144","166","26481","2.11e-3","8.21e-2","6.65","9.63e-1","8.02e-2","3.03e-4","SOX2,JAG1,CTNNB1,HES1,FGFR3,DLL1"
