# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0000889	Abnormality of the clavicle	491	2.890635e-2	1.000000e+0	3.867328e-1	2.028700e+0	4.929266e+0	10	6.146216e-3	1.246883e-2	411	1.237368e-2	1.000000e+0	1.977681e-1	2.757341e+0	2.538677e+0	7	45	5.799503e-3	1.555556e-1	chr13_53519628_53520377,chr13_53520621_53521014,chr17_44965847_44966423,chr3_39838360_39839022,chr5_118778230_118778653,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452	Fat4,Fgfr2,Msx2,Nek1,Runx2,Tbx3,Wnt7a
Human Phenotype	HP:0009462	Radial deviation of the 3rd finger	492	2.892432e-2	1.000000e+0	3.861867e-1	4.574571e+0	6.557992e-1	3	8.177047e-4	3.740648e-3	471	1.767823e-2	1.000000e+0	2.465569e-1	8.862883e+0	2.256602e-1	2	4	1.657001e-3	5.000000e-1	chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363	Fgfr2,Fgfr3
Human Phenotype	HP:0001252	Muscular hypotonia	493	2.893921e-2	1.000000e+0	3.856018e-1	1.258621e+0	5.641096e+1	71	7.033786e-2	8.852868e-2	433	1.437535e-2	1.000000e+0	2.180870e-1	1.325691e+0	4.676808e+1	62	829	5.136703e-2	7.478890e-2	chr10_43467650_43468092,chr10_69839130_69839838,chr10_75124459_75125489,chr11_113041971_113042973,chr11_113494011_113494255,chr13_63240159_63240699,chr13_68094291_68094684,chr14_103939786_103940481,chr14_122726896_122727769,chr14_31772186_31772508,chr14_46604231_46604780,chr14_46661413_46662327,chr14_60868288_60869234,chr14_60873005_60873687,chr15_25680897_25681394,chr15_50963626_50963985,chr15_59066178_59067140,chr15_85890308_85890476,chr16_28292918_28293051,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_8502419_8502744,chr16_94718566_94719556,chr16_94785693_94786012,chr17_85070442_85071129,chr18_35402908_35403814,chr18_37821240_37821851,chr18_69170651_69171317,chr18_69344028_69345481,chr18_77871630_77872427,chr19_25221350_25222386,chr19_25353194_25353718,chr1_52830472_52830954,chr1_54853271_54853993,chr1_92214968_92215830,chr2_102864644_102865304,chr2_27971796_27972692,chr2_51015119_51016073,chr3_108052040_108052438,chr3_131177548_131178523,chr3_131244276_131244734,chr3_34808824_34809188,chr3_39838360_39839022,chr3_6183515_6183769,chr3_84191011_84192610,chr4_133042243_133042565,chr4_133813872_133814258,chr4_149067037_149067807,chr4_22422498_22422728,chr5_114537175_114538012,chr5_118778230_118778653,chr5_32482016_32482709,chr5_33696560_33697996,chr5_76169653_76170186,chr6_118599668_118600028,chr6_135374983_135376677,chr6_135406530_135406679,chr6_143837526_143837920,chr6_4177655_4177893,chr6_43420912_43421066,chr6_94453220_94453916,chr6_97318552_97319248,chr7_63111855_63112241,chr7_96672385_96672881,chr8_124827575_124827840,chr8_94543691_94544269,chr9_120884512_120885816,chr9_50832148_50832691,chr9_84909474_84910308,chrX_13373071_13373741	Abat,Ahdc1,Alg9,Ampd2,Ank3,Arid1a,Bckdhb,Bmp4,Btd,Cacna1c,Chrna7,Col1a2,Col5a1,Ctnnb1,Ddx3x,Diaph1,Dyrk1a,Ednrb,Epg5,Fat4,Fbp1,Fbxl4,Fgf12,Fgfr3,Gnpat,Grin2b,Hadh,Hibch,Kank1,Lmod3,Med13l,Mipep,Mmadhc,Mtrr,Mvk,Nars2,Ndufa10,Ndufb9,Opa1,Pcca,Pdss2,Pex14,Pex2,Pgap1,Ppp1cb,Prepl,Retreg1,Rspry1,Sil1,Slc1a2,Slc25a26,Sox2,Sox5,Sox9,Specc1l,Srd5a3,Tcf4,Tmem165,Tpk1,Trim2,Trmu,Trps1
Human Phenotype	HP:0000790	Hematuria	494	2.904733e-2	1.000000e+0	3.862589e-1	2.624170e+0	2.286437e+0	6	2.850919e-3	7.481297e-3	294	4.935242e-3	1.000000e+0	1.102708e-1	3.667400e+0	1.636036e+0	6	29	4.971002e-3	2.068966e-1	chr11_73188351_73189093,chr1_71680195_71680786,chr2_33604536_33605368,chr3_98056420_98057176,chr8_75080491_75080722,chr9_46152201_46152964	Apoa1,Ctns,Fn1,Hmox1,Lmx1b,Notch2
Human Phenotype	HP:0000032	Abnormality of male external genitalia	495	2.920105e-2	1.000000e+0	3.875186e-1	1.332291e+0	3.602817e+1	48	4.492291e-2	5.985037e-2	26	2.370244e-5	1.557013e-1	5.988513e-3	1.964333e+0	2.138130e+1	42	379	3.479702e-2	1.108179e-1	chr10_75124459_75125489,chr11_113041971_113042973,chr11_113494011_113494255,chr12_104426697_104427368,chr12_71433679_71434262,chr13_111980188_111980631,chr13_24770344_24770562,chr13_40717159_40717513,chr13_53195912_53196807,chr13_53230420_53231396,chr13_63240159_63240699,chr14_117048879_117049544,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46604231_46604780,chr14_46661413_46662327,chr16_97686461_97687334,chr17_28247192_28248228,chr18_20624235_20624629,chr18_56678579_56679151,chr18_69170651_69171317,chr18_69344028_69345481,chr18_77871630_77872427,chr1_118890995_118891950,chr2_107240363_107240989,chr2_141289008_141289842,chr3_29381545_29381970,chr3_34808824_34809188,chr3_39838360_39839022,chr3_6183515_6183769,chr3_98056420_98057176,chr4_22422498_22422728,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_118778230_118778653,chr5_150068254_150068729,chr5_32482016_32482709,chr5_33696560_33697996,chr5_75309625_75309885,chr6_23291903_23293060,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452,chr8_91561217_91562042,chr8_92252889_92253617	Bmp4,Chd7,Dact1,Epg5,Fancc,Fance,Fat4,Fbxl4,Fezf1,Fgfr2,Fgfr3,Flrt3,Fshb,Fto,Gli2,Gmnn,Gpc6,Gsc,Irx5,Kit,Lmnb1,Map3k1,Map3k7,Mecom,Med13l,Nek1,Notch2,Pex2,Ppp1cb,Ripk4,Ror2,Rxfp2,Sox2,Sox9,Specc1l,Tbx3,Tcf4,Tfap2a,Ttr,Wdr11,Wnt5a,Wnt7a
Human Phenotype	HP:0009317	Deviation of the 3rd finger	496	2.925716e-2	1.000000e+0	3.874804e-1	4.553894e+0	6.587769e-1	3	8.214176e-4	3.740648e-3	581	2.836808e-2	1.000000e+0	3.207400e-1	7.090307e+0	2.820753e-1	2	5	1.657001e-3	4.000000e-1	chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363	Fgfr2,Fgfr3
Human Phenotype	HP:0001193	Ulnar deviation of the hand or of fingers of the hand	497	2.931532e-2	1.000000e+0	3.874695e-1	2.398325e+0	2.918703e+0	7	3.639281e-3	8.728180e-3	510	1.883115e-2	1.000000e+0	2.425526e-1	3.165315e+0	1.579621e+0	5	28	4.142502e-3	1.785714e-1	chr2_133716790_133717304,chr3_141482355_141482849,chr4_31853771_31854234,chr4_31880186_31880676,chr6_91323314_91324229,chr6_91324366_91325813,chr9_50832148_50832691	Alg9,Bmp2,Bmpr1b,Map3k7,Wnt7a
Human Phenotype	HP:0003796	Irregular iliac crest	498	2.935000e-2	1.000000e+0	3.871489e-1	7.562600e+0	2.644593e-1	2	3.297498e-4	2.493766e-3	471	1.767823e-2	1.000000e+0	2.465569e-1	8.862883e+0	2.256602e-1	2	4	1.657001e-3	5.000000e-1	chr18_75170882_75171432,chr2_33604536_33605368	Dym,Lmx1b
Human Phenotype	HP:0010760	Absent toe	499	2.936647e-2	1.000000e+0	3.865899e-1	2.397415e+0	2.919812e+0	7	3.640664e-3	8.728180e-3	532	2.172613e-2	1.000000e+0	2.682687e-1	3.056167e+0	1.636036e+0	5	29	4.142502e-3	1.724138e-1	chr11_76658997_76659767,chr11_76665836_76666657,chr12_81278675_81278820,chr2_133716790_133717304,chr3_141482355_141482849,chr6_91323314_91324229,chr6_91324366_91325813	Bhlha9,Bmp2,Bmpr1b,Smoc1,Wnt7a
Human Phenotype	HP:0001159	Syndactyly	500	2.940140e-2	1.000000e+0	3.862756e-1	1.561323e+0	1.409062e+1	22	1.756935e-2	2.743142e-2	201	1.846478e-3	1.000000e+0	6.034584e-2	2.199548e+0	7.728862e+0	17	137	1.408451e-2	1.240876e-1	chr11_76658997_76659767,chr11_76665836_76666657,chr12_81278675_81278820,chr13_53195912_53196807,chr13_53230420_53231396,chr14_46604231_46604780,chr14_46661413_46662327,chr15_27797400_27797894,chr16_97686461_97687334,chr18_15084359_15085913,chr2_133716790_133717304,chr3_141482355_141482849,chr3_39838360_39839022,chr4_44023733_44024529,chr5_33696560_33697996,chr6_118599668_118600028,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_92252889_92253617,chr9_43863773_43864373	Bhlha9,Bmp2,Bmp4,Bmpr1b,Cacna1c,Fat4,Fgfr2,Fgfr3,Gne,Irx5,Kctd1,Nectin1,Ripk4,Ror2,Smoc1,Trio,Wnt7a
Mouse Phenotype Single KO	MP:0002085	abnormal embryonic tissue morphology	1	6.883451e-10	6.254992e-6	6.254992e-6	1.745656e+0	7.275204e+1	127	9.071326e-2	1.583541e-1	3	2.733722e-16	2.484133e-12	8.280444e-13	2.291944e+0	4.755789e+1	109	843	9.030655e-2	1.293001e-1	chr10_117108618_117109054,chr10_3747341_3748073,chr10_3839741_3840429,chr10_60793427_60794990,chr10_60813548_60814597,chr11_116403669_116404708,chr11_5411624_5411884,chr11_5416208_5417393,chr11_76382779_76383338,chr12_112877453_112878626,chr12_112885063_112885829,chr12_71433679_71434262,chr12_73859357_73860555,chr12_79755522_79756061,chr12_79756256_79756684,chr13_16825549_16825926,chr13_40717159_40717513,chr13_53195912_53196807,chr13_53230420_53231396,chr13_95565038_95566141,chr14_118861008_118862016,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46604231_46604780,chr14_46661413_46662327,chr15_37198059_37198528,chr15_62314386_62315145,chr15_62465242_62466106,chr15_83639807_83641200,chr15_84978535_84979183,chr15_85890308_85890476,chr15_93630906_93631656,chr16_25690575_25691220,chr16_25794750_25794906,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr17_15259149_15259970,chr17_46003245_46003924,chr17_46607336_46608758,chr17_47952464_47952829,chr17_8508353_8509051,chr17_87532148_87533518,chr18_75170882_75171432,chr18_75410060_75411130,chr19_18099706_18099893,chr19_37767881_37768851,chr19_44741167_44741700,chr19_46059071_46059892,chr19_47500254_47501036,chr19_56105678_56106277,chr19_59865807_59866924,chr1_118890995_118891950,chr1_119577313_119578072,chr1_14010618_14011255,chr1_185363101_185363928,chr1_185364113_185364289,chr1_186455123_186455862,chr1_54853271_54853993,chr1_71680195_71680786,chr2_102137912_102138867,chr2_113440122_113441079,chr2_133716790_133717304,chr2_137828048_137829042,chr2_141289008_141289842,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_174661185_174661931,chr2_33604536_33605368,chr2_83723882_83724416,chr2_9577200_9578234,chr3_107593472_107593971,chr3_143984701_143985494,chr3_29381545_29381970,chr3_30999618_31000202,chr3_34808824_34809188,chr3_39838360_39839022,chr3_52138059_52139343,chr3_54696771_54697275,chr4_105196551_105197677,chr4_105347909_105348196,chr4_106816047_106816653,chr4_106848718_106848955,chr4_133042243_133042565,chr4_133125106_133126249,chr4_133813872_133814258,chr4_135590415_135591703,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr4_95068365_95068947,chr5_115489652_115490228,chr5_118778230_118778653,chr5_134255161_134255557,chr5_134378866_134379022,chr5_75309625_75309885,chr5_76169653_76170186,chr5_77242369_77242782,chr6_118599668_118600028,chr6_128338888_128339485,chr6_134604589_134605201,chr6_33935658_33936132,chr6_38738179_38738573,chr6_43420912_43421066,chr6_6597509_6598097,chr6_66009234_66010113,chr6_72755061_72755723,chr6_91323314_91324229,chr6_91324366_91325813,chr7_110114603_110115162,chr7_111254084_111254308,chr7_130256612_130257834,chr7_130381334_130382363,chr7_66028787_66029141,chr7_70706298_70707288,chr7_75435404_75436403,chr7_96672385_96672881,chr8_127958253_127958967,chr8_22454239_22454725,chr8_61623783_61624349,chr8_8109242_8110496,chr8_8110668_8110897,chr8_95137226_95138279,chr9_120884512_120885816,chr9_70874974_70875251,chr9_70875375_70876083	Adam10,Adamts20,Akap13,Alx3,Arid1a,Bmp2,Bmp4,Bmp7,Cacna1c,Celsr1,Chd7,Commd9,Ctnnb1,Cyp26a1,Dact1,Dll1,Dlx6,Dzip1,Edn3,Efnb2,Eif4g2,Emx2,Epb41l5,Epcam,Eprs,Exoc4,Eya1,F2r,Fat4,Fgfr2,Flrt3,Fn1,Foxj1,Foxo1,Foxp4,Frs2,Gata3,Gli2,Grem1,Grhl2,Grhl3,Gtf2i,Gtf2ird1,Hes1,Hif1a,Hipk2,Inhba,Intu,Itgav,Jag1,Jag2,Jun,Katnb1,Kit,Lmo4,Lmx1b,Lrp6,Mad2l1,Map3k7,Mecom,Mthfd1l,Myc,Nobox,Nr2f2,Nrp1,Nup50,Nxn,Opa1,Palld,Pax2,Pcsk5,Pcsk6,Pdgfra,Pgap1,Plpp3,Pprc1,Prickle1,Prkci,Ptk7,Pxn,Rest,Ror2,Scube1,Sh3pxd2a,Slc20a2,Smad7,Sox2,Srd5a3,Srf,Ssbp3,Supt20,T,Tbx3,Tcf7l1,Tcf7l2,Tenm4,Tfap2a,Tfap2c,Tgfb2,Trp63,Tulp3,Unc5b,Vegfa,Wasf2,Wee1,Wnt5a,Wnt7a,Zfp36l1,Znrf3
Mouse Phenotype Single KO	MP:0004624	abnormal thoracic cage morphology	2	1.833961e-7	1.666520e-3	8.332602e-4	1.925571e+0	3.687218e+1	71	4.597529e-2	8.852868e-2	9	3.947768e-12	3.587337e-8	3.985930e-9	2.585008e+0	2.437130e+1	63	432	5.219553e-2	1.458333e-1	chr11_101797766_101798373,chr11_106844996_106845172,chr11_113041971_113042973,chr11_113494011_113494255,chr11_76382779_76383338,chr11_78829264_78829688,chr12_104426697_104427368,chr12_16845361_16845784,chr12_81278675_81278820,chr13_40717159_40717513,chr13_53195912_53196807,chr13_53230420_53231396,chr14_22102148_22102514,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46604231_46604780,chr14_46661413_46662327,chr15_103005688_103006149,chr15_25680897_25681394,chr15_31326764_31327178,chr15_37198059_37198528,chr15_50963626_50963985,chr15_80097212_80097334,chr15_93630906_93631656,chr16_37962282_37962696,chr17_28028244_28028753,chr17_44965847_44966423,chr17_46607336_46608758,chr17_83181872_83182487,chr17_8508353_8509051,chr18_56678579_56679151,chr18_75170882_75171432,chr19_18099706_18099893,chr19_37767881_37768851,chr19_47500254_47501036,chr1_118890995_118891950,chr1_14010618_14011255,chr1_156915928_156916486,chr1_170406715_170407260,chr1_186455123_186455862,chr1_54853271_54853993,chr1_92214968_92215830,chr2_166251223_166252031,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr3_141482355_141482849,chr3_143984701_143985494,chr3_39838360_39839022,chr3_97751907_97753154,chr4_106816047_106816653,chr4_106848718_106848955,chr4_11408223_11408836,chr5_113937543_113938038,chr5_115489652_115490228,chr5_13058938_13059503,chr5_33696560_33697996,chr5_75309625_75309885,chr6_128338888_128339485,chr6_134604589_134605201,chr6_143837526_143837920,chr6_147177734_147178356,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_106720555_106721334,chr9_46152201_46152964,chr9_63668508_63669046,chr9_63932686_63933176,chr9_85394862_85395432	Bmp4,Bmp7,Bmpr1b,Coro1c,Cyp26a1,Dap,Dym,E2f6,Eif3h,Eya1,Fam46a,Fat4,Fgfr2,Fgfr3,Gli2,Grhl2,Gsc,Gsk3b,Hdac4,Hoxc6,Intu,Lmnb1,Lmo4,Lrmda,Lrp6,Lyrm9,Meox1,Myo10,Nos1ap,Nxn,Pcsk5,Pdgfra,Pgap1,Pkdcc,Prickle1,Prkab2,Pthlh,Ptk7,Ralgps2,Ror2,Runx2,Sema3a,Sh3pxd2a,Sik3,Sirt4,Smad3,Smoc1,Smurf2,Sox5,Sox9,Ssbp3,Sulf2,T,Tab1,Tango6,Tcp11,Tfap2a,Tgfb2,Trps1,Tulp3,Virma,Wnt5a,Wnt7a
Mouse Phenotype Single KO	MP:0003935	abnormal craniofacial development	3	4.114474e-7	3.738823e-3	1.246274e-3	1.914713e+0	3.551446e+1	68	4.428237e-2	8.478803e-2	8	1.268542e-12	1.152724e-8	1.440905e-9	2.982977e+0	1.743225e+1	52	309	4.308202e-2	1.682848e-1	chr10_117108618_117109054,chr10_3747341_3748073,chr10_3839741_3840429,chr11_113041971_113042973,chr11_113494011_113494255,chr12_104426697_104427368,chr12_112877453_112878626,chr12_112885063_112885829,chr12_73859357_73860555,chr13_40717159_40717513,chr13_53195912_53196807,chr13_53230420_53231396,chr13_53519628_53520377,chr13_53520621_53521014,chr13_89540217_89541144,chr14_103939786_103940481,chr16_25690575_25691220,chr16_25794750_25794906,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_37962282_37962696,chr17_44965847_44966423,chr17_46003245_46003924,chr17_83181872_83182487,chr18_75170882_75171432,chr18_75410060_75411130,chr19_47500254_47501036,chr19_56105678_56106277,chr1_118890995_118891950,chr1_14010618_14011255,chr1_186455123_186455862,chr1_54853271_54853993,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_83723882_83724416,chr3_107593472_107593971,chr3_131107045_131107467,chr3_131177548_131178523,chr3_131244276_131244734,chr3_29381545_29381970,chr3_52138059_52139343,chr4_135590415_135591703,chr4_154573900_154574575,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_118778230_118778653,chr5_134255161_134255557,chr5_134378866_134379022,chr5_75309625_75309885,chr6_128338888_128339485,chr6_134604589_134605201,chr6_143837526_143837920,chr6_6597509_6598097,chr7_118404782_118405548,chr7_130256612_130257834,chr7_130381334_130382363,chr7_66028787_66029141,chr7_75435404_75436403,chr8_127958253_127958967,chr8_8109242_8110496,chr8_8110668_8110897,chr9_120884512_120885816,chr9_43863773_43864373,chr9_70874974_70875251,chr9_70875375_70876083	Adam10,Akap13,Alx3,Bmp7,Chd7,Ctnnb1,Dlx6,Ednrb,Efnb2,Eya1,Fgfr2,Foxo1,Frs2,Gli2,Grhl3,Gsc,Gsk3b,Gtf2i,Gtf2ird1,Hapln1,Hes1,Hif1a,Itgav,Jag2,Lef1,Lrp6,Map3k7,Mecom,Msx2,Mthfd1l,Nectin1,Nrp1,Opa1,Pcsk6,Pdgfra,Pgap1,Pkdcc,Prdm16,Ror2,Runx2,Sh3pxd2a,Smad7,Smg1,Sox5,Sox9,Tbx3,Tcf7l2,Tfap2a,Tgfb2,Trp63,Tulp3,Vegfa
Mouse Phenotype Single KO	MP:0002088	abnormal embryonic growth/weight/body size	4	4.333502e-7	3.937853e-3	9.844633e-4	1.646289e+0	6.377979e+1	105	7.952593e-2	1.309227e-1	50	1.645033e-8	1.494841e-4	2.989683e-6	1.865870e+0	4.609110e+1	86	817	7.125104e-2	1.052632e-1	chr10_117108618_117109054,chr10_3747341_3748073,chr10_3839741_3840429,chr11_30287951_30288604,chr11_76382779_76383338,chr12_73859357_73860555,chr12_7453740_7454129,chr12_79755522_79756061,chr12_79756256_79756684,chr12_81278675_81278820,chr13_53195912_53196807,chr13_53230420_53231396,chr13_53519628_53520377,chr13_53520621_53521014,chr13_95565038_95566141,chr14_118861008_118862016,chr14_46604231_46604780,chr14_46661413_46662327,chr14_73355419_73356067,chr15_37198059_37198528,chr15_62314386_62315145,chr15_62465242_62466106,chr15_84978535_84979183,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_94718566_94719556,chr16_94785693_94786012,chr17_28247192_28248228,chr17_46607336_46608758,chr17_8508353_8509051,chr17_87532148_87533518,chr18_56678579_56679151,chr19_18099706_18099893,chr1_118890995_118891950,chr1_119577313_119578072,chr1_137042338_137042608,chr1_137932278_137932925,chr1_156780750_156780979,chr1_178748293_178748615,chr1_185363101_185363928,chr1_185364113_185364289,chr1_71680195_71680786,chr2_133716790_133717304,chr2_137828048_137829042,chr2_141289008_141289842,chr2_166251223_166252031,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_73140006_73140730,chr2_83723882_83724416,chr2_9577200_9578234,chr3_107593472_107593971,chr3_143984701_143985494,chr3_29381545_29381970,chr3_30999618_31000202,chr3_52138059_52139343,chr3_54696771_54697275,chr3_6183515_6183769,chr3_98056420_98057176,chr4_105196551_105197677,chr4_105347909_105348196,chr4_106816047_106816653,chr4_106848718_106848955,chr4_133042243_133042565,chr4_133125106_133126249,chr4_133813872_133814258,chr4_135590415_135591703,chr4_25262276_25262725,chr4_31853771_31854234,chr4_31880186_31880676,chr4_3909306_3909834,chr4_95068365_95068947,chr5_115489652_115490228,chr5_122473964_122474559,chr5_123138506_123138812,chr5_134255161_134255557,chr5_134378866_134379022,chr5_16081954_16082631,chr5_75309625_75309885,chr5_76169653_76170186,chr5_77242369_77242782,chr6_134604589_134605201,chr6_33935658_33936132,chr6_43420912_43421066,chr6_66009234_66010113,chr6_72755061_72755723,chr6_94453220_94453916,chr7_111254084_111254308,chr7_118404782_118405548,chr7_130256612_130257834,chr7_130381334_130382363,chr7_75435404_75436403,chr7_96672385_96672881,chr8_127958253_127958967,chr8_8109242_8110496,chr8_8110668_8110897,chr8_95137226_95138279,chr9_120884512_120885816,chr9_32435829_32435993,chr9_67539160_67540454,chr9_70874974_70875251,chr9_70875375_70876083,chrX_13373071_13373741	Adam10,Akap13,Alx3,Apob,Arid1a,Atp2a2,Bmp2,Bmp4,Ctnnb1,Ddx3x,Dyrk1a,Dzip1,Efnb2,Eif4g2,Epb41l5,Epcam,Eprs,Exoc4,F2r,Fam20b,Fgfr2,Fli1,Flrt3,Fn1,Foxo1,Frs2,Gata3,Gli2,Grhl2,Grhl3,Gtf2i,Gtf2ird1,Hes1,Hgf,Hif1a,Itgav,Jag1,Jun,Katnb1,Kif26b,Lmnb1,Lmo4,Lrp6,Mad2l1,Map3k7,Mecom,Msx2,Mthfd1l,Myc,Nobox,Notch2,Nr5a2,Nup50,Nxn,Ola1,Opa1,Pard3,Pcsk5,Pdgfra,Pex2,Plag1,Plpp3,Ppard,Prkci,Pxn,Rb1,Rest,Ror2,Setd1b,Slc25a26,Smg1,Smoc1,Sptbn1,Srd5a3,Srf,Ssbp3,Sulf2,Supt20,T,Tcf7l1,Tenm4,Tfap2c,Tpm1,Ufl1,Wasf2,Zfp36l1
Mouse Phenotype Single KO	MP:0002151	abnormal neural tube morphology	5	5.029332e-7	4.570154e-3	9.140308e-4	1.862922e+0	3.864896e+1	72	4.819072e-2	8.977556e-2	22	8.819857e-11	8.014604e-7	3.643002e-8	2.426043e+0	2.555602e+1	62	453	5.136703e-2	1.368653e-1	chr10_3747341_3748073,chr10_3839741_3840429,chr10_60793427_60794990,chr10_60813548_60814597,chr11_5411624_5411884,chr11_5416208_5417393,chr12_71433679_71434262,chr12_73859357_73860555,chr12_79755522_79756061,chr12_79756256_79756684,chr13_40717159_40717513,chr13_95565038_95566141,chr14_118861008_118862016,chr15_37198059_37198528,chr15_62314386_62315145,chr15_62465242_62466106,chr15_83639807_83641200,chr15_84978535_84979183,chr15_85890308_85890476,chr15_93630906_93631656,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr17_15259149_15259970,chr17_46607336_46608758,chr17_47952464_47952829,chr17_8508353_8509051,chr17_87532148_87533518,chr19_18099706_18099893,chr19_37767881_37768851,chr19_44741167_44741700,chr1_118890995_118891950,chr1_119577313_119578072,chr1_185363101_185363928,chr1_185364113_185364289,chr1_186455123_186455862,chr1_54853271_54853993,chr1_71680195_71680786,chr2_102137912_102138867,chr2_133716790_133717304,chr2_137828048_137829042,chr2_141289008_141289842,chr2_174661185_174661931,chr2_33604536_33605368,chr2_9577200_9578234,chr3_107593472_107593971,chr3_143984701_143985494,chr3_39838360_39839022,chr3_54696771_54697275,chr4_105196551_105197677,chr4_105347909_105348196,chr4_106816047_106816653,chr4_106848718_106848955,chr4_133813872_133814258,chr4_135590415_135591703,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr4_95068365_95068947,chr5_75309625_75309885,chr5_76169653_76170186,chr6_128338888_128339485,chr6_134604589_134605201,chr6_38738179_38738573,chr6_43420912_43421066,chr6_6597509_6598097,chr7_96672385_96672881,chr8_61623783_61624349,chr8_8109242_8110496,chr8_8110668_8110897,chr9_70874974_70875251,chr9_70875375_70876083	Adam10,Adamts20,Alx3,Arid1a,Bmp2,Celsr1,Chd7,Commd9,Cyp26a1,Dact1,Dll1,Dlx6,Dzip1,Edn3,Efnb2,Epb41l5,Epcam,Eprs,F2r,Fat4,Flrt3,Fn1,Foxp4,Gata3,Gli2,Grhl2,Grhl3,Hes1,Hif1a,Hipk2,Intu,Jag1,Jun,Kit,Lmo4,Lmx1b,Lrp6,Map3k7,Mthfd1l,Myc,Nobox,Nup50,Palld,Pax2,Pcsk5,Pdgfra,Pgap1,Plpp3,Prickle1,Ptk7,Scube1,Srd5a3,Ssbp3,Supt20,T,Tenm4,Tfap2a,Tgfb2,Tulp3,Unc5b,Zfp36l1,Znrf3
Mouse Phenotype Single KO	MP:0006279	abnormal limb development	6	5.072005e-7	4.608931e-3	7.681552e-4	2.606939e+0	1.342571e+1	35	1.674028e-2	4.364090e-2	35	1.986371e-9	1.805015e-5	5.157187e-7	3.872857e+0	6.713391e+0	26	119	2.154101e-2	2.184874e-1	chr11_113041971_113042973,chr11_113494011_113494255,chr11_76658997_76659767,chr11_76665836_76666657,chr12_112877453_112878626,chr12_112885063_112885829,chr12_71433679_71434262,chr12_81278675_81278820,chr13_53195912_53196807,chr13_53230420_53231396,chr16_25690575_25691220,chr16_25794750_25794906,chr17_44965847_44966423,chr17_46003245_46003924,chr17_8508353_8509051,chr19_18099706_18099893,chr19_37767881_37768851,chr1_71680195_71680786,chr2_113440122_113441079,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_33604536_33605368,chr3_141482355_141482849,chr3_29381545_29381970,chr3_39838360_39839022,chr4_8766424_8766605,chr5_118778230_118778653,chr6_134604589_134605201,chr6_72755061_72755723,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_95137226_95138279	Bhlha9,Bmp7,Bmpr1b,Chd7,Cyp26a1,Dact1,Fgfr2,Fn1,Grem1,Intu,Jag2,Katnb1,Lmx1b,Lrp6,Mecom,Pcsk5,Ror2,Runx2,Smoc1,Sox9,T,Tbx3,Tcf7l1,Trp63,Vegfa,Wnt7a
