# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included																					
# Ontology summary statistics are provided in the footer.																							
#																							
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0001472	Familial predisposition	217	2.90E-03	1.00E+00	8.78E-02	1.08E+01	2.78E-01	3	2.87E-04	3.10E-03	1259	1.26E-01	1.00E+00	6.58E-01	7.67E+00	1.30E-01	1	2	7.17E-04	5.00E-01	chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327	Bmp4
Human Phenotype	HP:0000916	Broad clavicles	218	2.95E-03	1.00E+00	8.88E-02	1.07E+01	2.79E-01	3	2.89E-04	3.10E-03	760	5.34E-02	1.00E+00	4.62E-01	5.11E+00	3.91E-01	2	6	1.43E-03	3.33E-01	chr11_101964638_101965429,chr6_91323314_91324229,chr6_91324366_91325813	Sost,Wnt7a
Human Phenotype	HP:0000104	Renal agenesis	219	2.95E-03	1.00E+00	8.85E-02	2.38E+00	5.88E+00	14	6.08E-03	1.45E-02	75	9.02E-05	5.93E-01	7.90E-03	3.83E+00	2.87E+00	11	44	7.89E-03	2.50E-01	chr13_40717159_40717513,chr13_40727364_40730800,chr13_63240159_63240699,chr13_63563733_63564766,chr17_28247192_28248228,chr18_15084359_15085913,chr19_44741167_44741700,chr1_14010618_14011255,chr2_12144741_12145685,chr4_8766424_8766605,chr5_150068254_150068729,chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363	Chd7,Eya1,Fancc,Fance,Fgfr2,Fgfr3,Itga8,Kctd1,Pax2,Rxfp2,Tfap2a
Human Phenotype	HP:0000830	Anterior hypopituitarism	220	3.00E-03	1.00E+00	8.97E-02	2.47E+00	5.26E+00	13	5.44E-03	1.34E-02	456	1.58E-02	1.00E+00	2.27E-01	2.62E+00	2.67E+00	7	41	5.02E-03	1.71E-01	chr10_60793427_60794990,chr10_60813548_60814597,chr13_24770344_24770562,chr13_63563733_63564766,chr13_63566316_63566849,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr17_85070442_85071129,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr4_8766424_8766605	Bmp4,Chd7,Gli2,Gmnn,Prepl,Ptch1,Slc29a3
Human Phenotype	HP:0010610	Palmar pits	221	3.01E-03	1.00E+00	8.93E-02	1.07E+01	2.81E-01	3	2.91E-04	3.10E-03	524	2.33E-02	1.00E+00	2.92E-01	7.67E+00	2.61E-01	2	4	1.43E-03	5.00E-01	chr13_63563733_63564766,chr13_63566316_63566849,chr5_122473964_122474559	Atp2a2,Ptch1
Human Phenotype	HP:0010612	Plantar pits	221	3.01E-03	1.00E+00	8.93E-02	1.07E+01	2.81E-01	3	2.91E-04	3.10E-03	524	2.33E-02	1.00E+00	2.92E-01	7.67E+00	2.61E-01	2	4	1.43E-03	5.00E-01	chr13_63563733_63564766,chr13_63566316_63566849,chr5_122473964_122474559	Atp2a2,Ptch1
Human Phenotype	HP:0000882	Hypoplastic scapulae	223	3.01E-03	1.00E+00	8.86E-02	3.10E+00	2.90E+00	9	3.00E-03	9.31E-03	73	8.29E-05	5.45E-01	7.46E-03	5.96E+00	1.17E+00	7	18	5.02E-03	3.89E-01	chr11_113041971_113042973,chr11_113494011_113494255,chr12_104426697_104427368,chr16_97686461_97687334,chr17_44965847_44966423,chr18_75170882_75171432,chr5_118778230_118778653,chr5_119680595_119681108,chr5_33696560_33697996	Dym,Fgfr3,Gsc,Ripk4,Runx2,Sox9,Tbx3
Human Phenotype	HP:0001357	Plagiocephaly	224	3.03E-03	1.00E+00	8.89E-02	3.38E+00	2.37E+00	8	2.45E-03	8.27E-03	327	6.30E-03	1.00E+00	1.27E-01	4.04E+00	1.24E+00	5	19	3.58E-03	2.63E-01	chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr4_22422498_22422728,chr5_118778230_118778653,chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363	Bmp4,Fbxl4,Fgfr2,Fgfr3,Med13l
Human Phenotype	HP:0000364	Hearing abnormality	225	3.05E-03	1.00E+00	8.92E-02	1.39E+00	5.31E+01	74	5.50E-02	7.65E-02	28	1.44E-05	9.49E-02	3.39E-03	1.74E+00	3.56E+01	62	546	4.44E-02	1.14E-01	chr10_120544553_120545224,chr10_60793427_60794990,chr10_60813548_60814597,chr10_75124459_75125489,chr11_101797766_101798373,chr11_101964638_101965429,chr11_113041971_113042973,chr11_113494011_113494255,chr11_120233701_120234326,chr11_120234641_120239072,chr11_34231349_34232201,chr11_96352608_96353722,chr12_104426697_104427368,chr13_102141839_102143048,chr13_102486100_102486522,chr13_24770344_24770562,chr13_40717159_40717513,chr13_40727364_40730800,chr13_53471407_53472168,chr13_63240159_63240699,chr13_63563733_63564766,chr14_103939786_103940481,chr14_31772186_31772508,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr14_57386712_57387670,chr14_73355419_73356067,chr15_37198059_37198528,chr15_59066178_59067140,chr15_85890308_85890476,chr16_28292918_28293051,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr17_28247192_28248228,chr17_44965847_44966423,chr18_20624235_20624629,chr18_37821240_37821851,chr18_66213820_66214460,chr18_77871630_77872427,chr19_44741167_44741700,chr1_134836872_134837427,chr1_14010618_14011255,chr1_92214968_92215830,chr2_141289008_141289842,chr2_174661185_174661931,chr2_33604536_33605368,chr2_9577200_9578234,chr3_107593472_107593971,chr3_29381545_29381970,chr3_34808824_34809188,chr3_39838360_39839022,chr3_54696771_54697275,chr3_6183515_6183769,chr3_98056420_98057176,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_129966487_129966787,chr5_16081954_16082631,chr5_22254478_22254904,chr5_33696560_33697996,chr6_4177655_4177893,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr7_87395314_87395951,chr8_116226958_116227669,chr8_84660555_84662042,chr8_91561217_91562042,chr8_92252889_92253617,chrX_110864195_110864371,chrX_13373071_13373741	Actg1,Alx3,Bmp4,Btd,Cacna1a,Ccbe1,Ccdc50,Chd7,Col1a2,Ddx3x,Diaph1,Dlx5,Edn3,Ednrb,Epg5,Exosc8,Eya1,Fancc,Fance,Fat4,Fgfr2,Fgfr3,Flrt3,Foxi1,Fto,Gata3,Gjb6,Gmnn,Grhl2,Gsc,Gusb,Hgf,Hoxb1,Irx5,Itm2b,Lmx1b,Maf,Map3k7,Mecom,Meox1,Msrb3,Ndufa10,Ndufb9,Notch2,Opa1,Pax2,Pex2,Pik3r1,Pou3f4,Runx2,Slc26a5,Slc29a3,Sost,Sox2,Sox9,Specc1l,Sptlc1,Syt2,Tfap2a,Trmu,Ttr,Tyr
Human Phenotype	HP:0000919	Abnormality of the costochondral junction	226	3.10E-03	1.00E+00	9.01E-02	6.81E+00	5.87E-01	4	6.07E-04	4.14E-03	277	4.10E-03	1.00E+00	9.72E-02	5.58E+00	7.17E-01	4	11	2.87E-03	3.64E-01	chr11_73188351_73189093,chr18_75170882_75171432,chr4_137734590_137735973,chr5_33696560_33697996	Alpl,Ctns,Dym,Fgfr3
Human Phenotype	HP:0011751	Abnormality of the posterior pituitary	227	3.10E-03	1.00E+00	8.98E-02	5.19E+00	9.63E-01	5	9.96E-04	5.17E-03	650	3.72E-02	1.00E+00	3.76E-01	6.13E+00	3.26E-01	2	5	1.43E-03	4.00E-01	chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr5_118778230_118778653,chr5_119680595_119681108	Gli2,Tbx3
Human Phenotype	HP:0004443	Lambdoidal craniosynostosis	228	3.11E-03	1.00E+00	8.96E-02	5.19E+00	9.64E-01	5	9.96E-04	5.17E-03	1212	1.13E-01	1.00E+00	6.11E-01	3.41E+00	5.87E-01	2	9	1.43E-03	2.22E-01	chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr7_130256612_130257834,chr7_130381334_130382363	Bmp4,Fgfr2
Human Phenotype	HP:0011389	Functional abnormality of the inner ear	229	3.12E-03	1.00E+00	8.95E-02	1.50E+00	3.47E+01	52	3.59E-02	5.38E-02	35	2.08E-05	1.36E-01	3.90E-03	1.95E+00	2.20E+01	43	338	3.08E-02	1.27E-01	chr10_60793427_60794990,chr10_60813548_60814597,chr11_101797766_101798373,chr11_101964638_101965429,chr11_120233701_120234326,chr11_120234641_120239072,chr11_34231349_34232201,chr11_96352608_96353722,chr13_102141839_102143048,chr13_102486100_102486522,chr13_40717159_40717513,chr13_40727364_40730800,chr13_53471407_53472168,chr14_103939786_103940481,chr14_31772186_31772508,chr14_57386712_57387670,chr15_37198059_37198528,chr15_59066178_59067140,chr16_28292918_28293051,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr18_37821240_37821851,chr18_66213820_66214460,chr18_77871630_77872427,chr19_44741167_44741700,chr1_14010618_14011255,chr1_92214968_92215830,chr2_174661185_174661931,chr2_33604536_33605368,chr2_9577200_9578234,chr3_29381545_29381970,chr3_34808824_34809188,chr3_39838360_39839022,chr3_6183515_6183769,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_114537175_114538012,chr5_16081954_16082631,chr5_22254478_22254904,chr5_33696560_33697996,chr6_43420912_43421066,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr7_87395314_87395951,chr8_116226958_116227669,chr8_84660555_84662042,chr8_91561217_91562042,chr8_92252889_92253617,chrX_110864195_110864371	Actg1,Btd,Cacna1a,Ccbe1,Ccdc50,Chd7,Diaph1,Dlx5,Edn3,Ednrb,Epg5,Eya1,Fat4,Fgfr2,Fgfr3,Foxi1,Fto,Gata3,Gjb6,Grhl2,Hgf,Hoxb1,Irx5,Lmx1b,Maf,Map3k7,Mecom,Meox1,Mvk,Ndufa10,Ndufb9,Opa1,Pax2,Pex2,Pik3r1,Pou3f4,Slc26a5,Slc29a3,Sox2,Sptlc1,Tfap2a,Tpk1,Tyr
Human Phenotype	HP:0001730	Progressive hearing impairment	230	3.14E-03	1.00E+00	8.96E-02	3.36E+00	2.38E+00	8	2.46E-03	8.27E-03	502	2.08E-02	1.00E+00	2.72E-01	3.07E+00	1.63E+00	5	25	3.58E-03	2.00E-01	chr11_120233701_120234326,chr11_120234641_120239072,chr14_57386712_57387670,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr18_37821240_37821851,chrX_110864195_110864371	Actg1,Diaph1,Gjb6,Opa1,Pou3f4
Human Phenotype	HP:0001623	Breech presentation	231	3.16E-03	1.00E+00	8.97E-02	6.78E+00	5.90E-01	4	6.10E-04	4.14E-03	1487	1.58E-01	1.00E+00	6.99E-01	2.79E+00	7.17E-01	2	11	1.43E-03	1.82E-01	chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr6_4177655_4177893	Col1a2,Opa1
Human Phenotype	HP:0010627	Anterior pituitary hypoplasia	232	3.18E-03	1.00E+00	9.01E-02	4.28E+00	1.40E+00	6	1.45E-03	6.20E-03	297	4.76E-03	1.00E+00	1.05E-01	7.67E+00	3.91E-01	3	6	2.15E-03	5.00E-01	chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr3_34808824_34809188,chr5_118778230_118778653,chr5_119680595_119681108	Gli2,Sox2,Tbx3
Human Phenotype	HP:0000506	Telecanthus	233	3.23E-03	1.00E+00	9.09E-02	2.28E+00	6.59E+00	15	6.81E-03	1.55E-02	148	6.18E-04	1.00E+00	2.74E-02	3.12E+00	3.52E+00	11	54	7.89E-03	2.04E-01	chr10_75124459_75125489,chr13_102141839_102143048,chr13_102486100_102486522,chr13_40717159_40717513,chr13_40727364_40730800,chr3_98056420_98057176,chr4_31853771_31854234,chr4_31880186_31880676,chr4_58496653_58497199,chr5_123676636_123677252,chr5_33696560_33697996,chr7_100372146_100372354,chr7_130256612_130257834,chr7_130381334_130382363,chr9_50832148_50832691	Alg9,C2cd3,Fgfr2,Fgfr3,Map3k7,Musk,Notch2,Pik3r1,Specc1l,Tfap2a,Vps33a
Human Phenotype	HP:0001273	Abnormality of the corpus callosum	234	3.23E-03	1.00E+00	9.07E-02	1.57E+00	2.67E+01	42	2.76E-02	4.34E-02	271	3.85E-03	1.00E+00	9.33E-02	1.65E+00	1.94E+01	32	298	2.29E-02	1.07E-01	chr10_75124459_75125489,chr11_120233701_120234326,chr11_120234641_120239072,chr13_63563733_63564766,chr13_63566316_63566849,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr14_48167684_48168518,chr16_8502419_8502744,chr18_37821240_37821851,chr18_56678579_56679151,chr18_69170651_69171317,chr18_69344028_69345481,chr18_77871630_77872427,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr1_52830472_52830954,chr1_54853271_54853993,chr2_102782700_102783095,chr2_102864644_102865304,chr3_107593472_107593971,chr3_108052040_108052438,chr3_34808824_34809188,chr3_39838360_39839022,chr3_54696771_54697275,chr4_133042243_133042565,chr4_133755923_133757903,chr4_133813872_133814258,chr4_22422498_22422728,chr5_135790394_135790983,chr5_33696560_33697996,chr7_100372146_100372354,chr7_130256612_130257834,chr7_130381334_130382363,chr7_96672385_96672881,chr8_26984026_26984945,chr8_93933077_93933272,chr8_95137226_95138279,chr9_120884512_120885816,chrX_13373071_13373741	Abat,Actg1,Ahdc1,Alx3,Ampd2,Arid1a,Bmp4,C2cd3,Ctnnb1,Ddx3x,Diaph1,Epg5,Erlin2,Exosc8,Fat4,Fbxl4,Fgfr2,Fgfr3,Gli2,Gnao1,Hibch,Katnb1,Lmnb1,Mdh2,Nars2,Pgap1,Ptch1,Slc1a2,Sox2,Specc1l,Tcf4,Tmem260
Human Phenotype	HP:0000889	Abnormality of the clavicle	235	3.24E-03	1.00E+00	9.05E-02	2.36E+00	5.94E+00	14	6.15E-03	1.45E-02	352	7.94E-03	1.00E+00	1.48E-01	2.73E+00	2.93E+00	8	45	5.73E-03	1.78E-01	chr11_101964638_101965429,chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014,chr17_44965847_44966423,chr3_39838360_39839022,chr5_118778230_118778653,chr5_119680595_119681108,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452	Fat4,Fgfr2,Msx2,Nek1,Runx2,Sost,Tbx3,Wnt7a
Human Phenotype	HP:0000405	Conductive hearing impairment	236	3.25E-03	1.00E+00	9.05E-02	2.00E+00	9.99E+00	20	1.03E-02	2.07E-02	54	3.58E-05	2.35E-01	4.35E-03	3.15E+00	5.09E+00	16	78	1.15E-02	2.05E-01	chr10_75124459_75125489,chr11_101797766_101798373,chr11_101964638_101965429,chr12_104426697_104427368,chr13_24770344_24770562,chr13_40717159_40717513,chr13_40727364_40730800,chr14_57386712_57387670,chr18_66213820_66214460,chr1_14010618_14011255,chr3_107593472_107593971,chr3_39838360_39839022,chr3_98056420_98057176,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363,chrX_110864195_110864371	Alx3,Ccbe1,Chd7,Eya1,Fat4,Fgfr2,Fgfr3,Gjb6,Gmnn,Gsc,Map3k7,Meox1,Notch2,Pou3f4,Specc1l,Tfap2a
Human Phenotype	HP:0006501	Aplasia/Hypoplasia of the radius	237	3.33E-03	1.00E+00	9.22E-02	2.68E+00	4.10E+00	11	4.24E-03	1.14E-02	244	2.70E-03	1.00E+00	7.26E-02	3.23E+00	2.48E+00	8	38	5.73E-03	2.11E-01	chr13_63240159_63240699,chr13_63563733_63564766,chr17_28247192_28248228,chr4_8766424_8766605,chr5_118778230_118778653,chr5_119680595_119681108,chr5_33696560_33697996,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363	Chd7,Fancc,Fance,Fgfr2,Fgfr3,Tbx3,Tbx5,Wnt7a
Human Phenotype	HP:0009553	Abnormality of the hairline	238	3.36E-03	1.00E+00	9.29E-02	2.04E+00	9.32E+00	19	9.64E-03	1.96E-02	229	2.40E-03	1.00E+00	6.88E-02	2.43E+00	5.35E+00	13	82	9.32E-03	1.59E-01	chr10_75124459_75125489,chr11_101797766_101798373,chr11_101964638_101965429,chr11_5411624_5411884,chr11_5416208_5417393,chr13_40717159_40717513,chr13_40727364_40730800,chr3_107593472_107593971,chr4_133755923_133757903,chr4_133813872_133814258,chr4_31853771_31854234,chr4_31880186_31880676,chr4_44023733_44024529,chr5_112718591_112718989,chr5_33696560_33697996,chr7_130256612_130257834,chr7_130381334_130382363,chr8_92252889_92253617,chr9_72111611_72112451	Alx3,Arid1a,Fgfr2,Fgfr3,Gne,Irx5,Kremen1,Map3k7,Meox1,Myo18b,Specc1l,Tcf12,Tfap2a
Human Phenotype	HP:0007814	Retinal pigment epithelial mottling	239	3.37E-03	1.00E+00	9.26E-02	2.37E+01	8.44E-02	2	8.73E-05	2.07E-03	405	1.22E-02	1.00E+00	1.98E-01	1.02E+01	1.96E-01	2	3	1.43E-03	6.67E-01	chr11_73188351_73189093,chr6_119307751_119308426	Cacna2d4,Ctns
Human Phenotype	HP:0031013	Ankylosis	240	3.47E-03	1.00E+00	9.50E-02	5.06E+00	9.89E-01	5	1.02E-03	5.17E-03	392	1.21E-02	1.00E+00	2.03E-01	5.75E+00	5.22E-01	3	8	2.15E-03	3.75E-01	chr4_58496653_58497199,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363	Fgfr2,Musk,Wnt7a
Human Phenotype	HP:0000085	Horseshoe kidney	241	3.50E-03	1.00E+00	9.54E-02	3.30E+00	2.42E+00	8	2.51E-03	8.27E-03	440	1.37E-02	1.00E+00	2.04E-01	2.97E+00	2.02E+00	6	31	4.30E-03	1.94E-01	chr13_63240159_63240699,chr13_63563733_63564766,chr17_28247192_28248228,chr18_66213820_66214460,chr19_44741167_44741700,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605	Ccbe1,Chd7,Fancc,Fance,Map3k7,Pax2
Human Phenotype	HP:0000528	Anophthalmia	242	3.51E-03	1.00E+00	9.53E-02	2.66E+00	4.13E+00	11	4.27E-03	1.14E-02	199	1.33E-03	1.00E+00	4.39E-02	4.60E+00	1.30E+00	6	20	4.30E-03	3.00E-01	chr12_81278675_81278820,chr13_40717159_40717513,chr13_40727364_40730800,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr3_34808824_34809188,chr4_8766424_8766605	Bmp4,Chd7,Gli2,Smoc1,Sox2,Tfap2a
Human Phenotype	HP:0010161	Abnormality of the phalanges of the toes	243	3.57E-03	1.00E+00	9.64E-02	2.42E+00	5.37E+00	13	5.55E-03	1.34E-02	106	2.46E-04	1.00E+00	1.52E-02	4.06E+00	2.22E+00	9	34	6.45E-03	2.65E-01	chr11_113041971_113042973,chr11_113494011_113494255,chr11_76658997_76659767,chr11_76665836_76666657,chr15_25680897_25681394,chr2_133716790_133717304,chr3_141482355_141482849,chr3_98056420_98057176,chr5_33696560_33697996,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363	Bhlha9,Bmp2,Bmpr1b,Fgfr2,Fgfr3,Notch2,Retreg1,Sox9,Wnt7a
Human Phenotype	HP:0001162	Postaxial hand polydactyly	244	3.57E-03	1.00E+00	9.61E-02	2.53E+00	4.75E+00	12	4.91E-03	1.24E-02	600	2.83E-02	1.00E+00	3.10E-01	2.33E+00	3.00E+00	7	46	5.02E-03	1.52E-01	chr12_81278675_81278820,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr3_107593472_107593971,chr5_118778230_118778653,chr5_119680595_119681108,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452	Alx3,Fgfr2,Gli2,Nek1,Smoc1,Tbx3,Wnt7a
Human Phenotype	HP:0003982	Aplasia of the ulna	245	3.61E-03	1.00E+00	9.68E-02	6.52E+00	6.13E-01	4	6.34E-04	4.14E-03	524	2.33E-02	1.00E+00	2.92E-01	7.67E+00	2.61E-01	2	4	1.43E-03	5.00E-01	chr5_118778230_118778653,chr5_119680595_119681108,chr6_91323314_91324229,chr6_91324366_91325813	Tbx3,Wnt7a
Human Phenotype	HP:0001780	Abnormality of toe	246	3.68E-03	1.00E+00	9.82E-02	1.57E+00	2.61E+01	41	2.70E-02	4.24E-02	228	2.31E-03	1.00E+00	6.66E-02	1.77E+00	1.58E+01	28	242	2.01E-02	1.16E-01	chr10_60793427_60794990,chr10_60813548_60814597,chr10_80054157_80054700,chr10_80055087_80056206,chr10_80059939_80060459,chr11_113041971_113042973,chr11_113494011_113494255,chr11_76658997_76659767,chr11_76665836_76666657,chr12_81278675_81278820,chr13_53195912_53196807,chr13_53230420_53231396,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_25680897_25681394,chr15_27797400_27797894,chr16_94718566_94719556,chr16_94785693_94786012,chr18_15084359_15085913,chr1_134836872_134837427,chr2_133716790_133717304,chr3_141482355_141482849,chr3_98056420_98057176,chr4_152082698_152083435,chr4_44023733_44024529,chr5_118778230_118778653,chr5_119680595_119681108,chr5_33696560_33697996,chr6_143837526_143837920,chr6_91323314_91324229,chr6_91324366_91325813,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452,chr8_92252889_92253617,chr8_94543691_94544269,chr9_43863773_43864373,chr9_72111611_72112451	Bhlha9,Bmp2,Bmp4,Bmpr1b,Dyrk1a,Fgfr2,Fgfr3,Gne,Gpx4,Irx5,Kctd1,Nectin1,Nek1,Notch2,Plekhg5,Retreg1,Ror2,Rspry1,Slc29a3,Smoc1,Sox5,Sox9,Syt2,Tbx3,Tcf12,Trio,Wnt5a,Wnt7a
Human Phenotype	HP:0003241	External genital hypoplasia	247	3.69E-03	1.00E+00	9.81E-02	1.65E+00	2.06E+01	34	2.13E-02	3.52E-02	152	6.42E-04	1.00E+00	2.77E-02	2.09E+00	1.10E+01	23	169	1.65E-02	1.36E-01	chr11_113041971_113042973,chr11_113494011_113494255,chr13_24770344_24770562,chr13_53195912_53196807,chr13_53230420_53231396,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr16_97686461_97687334,chr18_69170651_69171317,chr18_69344028_69345481,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr1_87139475_87139663,chr2_107240363_107240989,chr2_141289008_141289842,chr2_77173332_77174053,chr3_34808824_34809188,chr3_39838360_39839022,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_118778230_118778653,chr5_119680595_119681108,chr6_23291903_23293060,chr6_91323314_91324229,chr6_91324366_91325813,chr7_100372146_100372354,chr7_130256612_130257834,chr7_130381334_130382363,chr8_61063401_61064452	Bmp4,C2cd3,Ccdc141,Chd7,Ecel1,Fat4,Fezf1,Fgfr2,Flrt3,Fshb,Gli2,Gmnn,Map3k7,Nek1,Ripk4,Ror2,Sox2,Sox9,Tbx3,Tcf4,Wdr11,Wnt5a,Wnt7a
Human Phenotype	HP:0000359	Abnormality of the inner ear	248	3.74E-03	1.00E+00	9.91E-02	1.48E+00	3.51E+01	52	3.63E-02	5.38E-02	45	3.18E-05	2.09E-01	4.64E-03	1.92E+00	2.24E+01	43	344	3.08E-02	1.25E-01	chr10_60793427_60794990,chr10_60813548_60814597,chr11_101797766_101798373,chr11_101964638_101965429,chr11_120233701_120234326,chr11_120234641_120239072,chr11_34231349_34232201,chr11_96352608_96353722,chr13_102141839_102143048,chr13_102486100_102486522,chr13_40717159_40717513,chr13_40727364_40730800,chr13_53471407_53472168,chr14_103939786_103940481,chr14_31772186_31772508,chr14_57386712_57387670,chr15_37198059_37198528,chr15_59066178_59067140,chr16_28292918_28293051,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr18_37821240_37821851,chr18_66213820_66214460,chr18_77871630_77872427,chr19_44741167_44741700,chr1_14010618_14011255,chr1_92214968_92215830,chr2_174661185_174661931,chr2_33604536_33605368,chr2_9577200_9578234,chr3_29381545_29381970,chr3_34808824_34809188,chr3_39838360_39839022,chr3_6183515_6183769,chr4_31853771_31854234,chr4_31880186_31880676,chr4_8766424_8766605,chr5_114537175_114538012,chr5_16081954_16082631,chr5_22254478_22254904,chr5_33696560_33697996,chr6_43420912_43421066,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr7_87395314_87395951,chr8_116226958_116227669,chr8_84660555_84662042,chr8_91561217_91562042,chr8_92252889_92253617,chrX_110864195_110864371	Actg1,Btd,Cacna1a,Ccbe1,Ccdc50,Chd7,Diaph1,Dlx5,Edn3,Ednrb,Epg5,Eya1,Fat4,Fgfr2,Fgfr3,Foxi1,Fto,Gata3,Gjb6,Grhl2,Hgf,Hoxb1,Irx5,Lmx1b,Maf,Map3k7,Mecom,Meox1,Mvk,Ndufa10,Ndufb9,Opa1,Pax2,Pex2,Pik3r1,Pou3f4,Slc26a5,Slc29a3,Sox2,Sptlc1,Tfap2a,Tpk1,Tyr
Human Phenotype	HP:0012048	Oromandibular dystonia	249	3.79E-03	1.00E+00	9.99E-02	6.43E+00	6.22E-01	4	6.43E-04	4.14E-03	760	5.34E-02	1.00E+00	4.62E-01	5.11E+00	3.91E-01	2	6	1.43E-03	3.33E-01	chr14_70352034_70353522,chr8_26238733_26239507,chr8_26833333_26834364,chr8_26881216_26881761	Slc39a14,Thap1
Human Phenotype	HP:0009804	Reduced number of teeth	250	3.84E-03	1.00E+00	1.01E-01	1.93E+00	1.09E+01	21	1.12E-02	2.17E-02	197	1.20E-03	1.00E+00	4.02E-02	2.42E+00	6.19E+00	15	95	1.08E-02	1.58E-01	chr13_102141839_102143048,chr13_102486100_102486522,chr15_27797400_27797894,chr15_37198059_37198528,chr18_15084359_15085913,chr18_66213820_66214460,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr4_135570326_135570556,chr4_135590415_135591703,chr5_118778230_118778653,chr5_119680595_119681108,chr5_33696560_33697996,chr5_37828605_37829124,chr6_134604589_134605201,chr6_147177734_147178356,chr7_130256612_130257834,chr7_130381334_130382363,chr8_92252889_92253617,chr9_43863773_43864373	Ccbe1,Fgfr2,Fgfr3,Gli2,Grhl2,Grhl3,Irx5,Kctd1,Lrp6,Msx1,Nectin1,Pik3r1,Pthlh,Tbx3,Trio
Human Phenotype	HP:0001807	Ridged nail	251	3.91E-03	1.00E+00	1.02E-01	4.91E+00	1.02E+00	5	1.05E-03	5.17E-03	249	2.79E-03	1.00E+00	7.35E-02	4.79E+00	1.04E+00	5	16	3.58E-03	3.13E-01	chr11_100206147_100206767,chr14_73187542_73187803,chr2_33604536_33605368,chr5_122473964_122474559,chr5_37828605_37829124	Atp2a2,Krt14,Lmx1b,Lpar6,Msx1
